,Country,Metric Name,Metric Value
2623,Israel,Helicopters_Score,8.200000000000001
274,Israel,Imports,49838.78
2362,Israel,Missiles/Rockets/Bombs_Score,12.305000000000001
3667,Israel,Naval Vessels_Score,12.046
796,Israel,Normalized_Exports,0.03286999017560681
1318,Israel,Normalized_Gross,0.09387850657610591
1057,Israel,Normalized_Imports,0.35554248950895695
3406,Israel,Radar/Detection Systems_Score,19.537
2101,Israel,Specialized Equipment_Score,7.305000000000001
2884,Israel,Unmanned Vehicles_Score,49.446
3928,Israel,ZZ_loop_score,18.407999999999998
1845,Italy,Aircraft_Score,9.467
1584,Italy,Country_Score,11.927999999999999
18,Italy,Exports,44587.52
540,Italy,Gross_Deals,75856.42
3150,Italy,Ground Vehicles/Artillery_Score,11.814
2628,Italy,Helicopters_Score,17.448
279,Italy,Imports,31268.9
2367,Italy,Missiles/Rockets/Bombs_Score,7.478999999999999
3672,Italy,Naval Vessels_Score,24.603
801,Italy,Normalized_Exports,0.059270604273957986
1323,Italy,Normalized_Gross,0.09550327192201599
1062,Italy,Normalized_Imports,0.22306771052996532
3411,Italy,Radar/Detection Systems_Score,18.839
2106,Italy,Specialized Equipment_Score,8.984
2889,Italy,Unmanned Vehicles_Score,4.737
3933,Italy,ZZ_loop_score,9.467
1978,Jamaica,Aircraft_Score,0.006
1717,Jamaica,Country_Score,0.045
151,Jamaica,Exports,0.0
673,Jamaica,Gross_Deals,0.0
3283,Jamaica,Ground Vehicles/Artillery_Score,0.011000000000000001
2761,Jamaica,Helicopters_Score,0.208
412,Jamaica,Imports,210.5
2500,Jamaica,Missiles/Rockets/Bombs_Score,
3805,Jamaica,Naval Vessels_Score,0.17500000000000002
934,Jamaica,Normalized_Exports,0.0
1456,Jamaica,Normalized_Gross,0.0
1195,Jamaica,Normalized_Imports,0.0015016758845548676
3544,Jamaica,Radar/Detection Systems_Score,
2239,Jamaica,Specialized Equipment_Score,0.027999999999999997
3022,Jamaica,Unmanned Vehicles_Score,
4066,Jamaica,ZZ_loop_score,0.006
1832,Japan,Aircraft_Score,23.552
1571,Japan,Country_Score,19.237000000000002
5,Japan,Exports,1556.1100000000001
527,Japan,Gross_Deals,77395.78
3137,Japan,Ground Vehicles/Artillery_Score,2.9579999999999997
2615,Japan,Helicopters_Score,34.617
266,Japan,Imports,75839.67
2354,Japan,Missiles/Rockets/Bombs_Score,25.336
3659,Japan,Naval Vessels_Score,1.3259999999999998
788,Japan,Normalized_Exports,0.002068551469486277
1310,Japan,Normalized_Gross,0.09744132695632786
1049,Japan,Normalized_Imports,0.5410289953995214
3398,Japan,Radar/Detection Systems_Score,8.865
2093,Japan,Specialized Equipment_Score,16.097
2876,Japan,Unmanned Vehicles_Score,4.0009999999999994
3920,Japan,ZZ_loop_score,23.552
1876,Jordan,Aircraft_Score,2.386
1615,Jordan,Country_Score,3.2359999999999998
49,Jordan,Exports,1421.1200000000001
571,Jordan,Gross_Deals,13761.460000000001
3181,Jordan,Ground Vehicles/Artillery_Score,7.011000000000001
2659,Jordan,Helicopters_Score,2.793
310,Jordan,Imports,12340.34
2398,Jordan,Missiles/Rockets/Bombs_Score,4.022
3703,Jordan,Naval Vessels_Score,0.041
832,Jordan,Normalized_Exports,0.0018891080092771964
1354,Jordan,Normalized_Gross,0.017325685240932098
1093,Jordan,Normalized_Imports,0.08803416144991837
3442,Jordan,Radar/Detection Systems_Score,1.204
2137,Jordan,Specialized Equipment_Score,0.73
2920,Jordan,Unmanned Vehicles_Score,0.979
3964,Jordan,ZZ_loop_score,2.386
2042,Katanga,Aircraft_Score,0.005
1781,Katanga,Country_Score,0.002
215,Katanga,Exports,0.0
737,Katanga,Gross_Deals,0.0
3347,Katanga,Ground Vehicles/Artillery_Score,
2825,Katanga,Helicopters_Score,
476,Katanga,Imports,9.52
2564,Katanga,Missiles/Rockets/Bombs_Score,
3869,Katanga,Naval Vessels_Score,
998,Katanga,Normalized_Exports,0.0
1520,Katanga,Normalized_Gross,0.0
1259,Katanga,Normalized_Imports,6.791427278366907e-05
3608,Katanga,Radar/Detection Systems_Score,
2303,Katanga,Specialized Equipment_Score,
3086,Katanga,Unmanned Vehicles_Score,
4130,Katanga,ZZ_loop_score,0.005
1905,Kazakhstan,Aircraft_Score,1.2449999999999999
1644,Kazakhstan,Country_Score,0.9990000000000001
78,Kazakhstan,Exports,92.06
600,Kazakhstan,Gross_Deals,4027.43
3210,Kazakhstan,Ground Vehicles/Artillery_Score,0.51
2688,Kazakhstan,Helicopters_Score,1.7389999999999999
339,Kazakhstan,Imports,3935.37
2427,Kazakhstan,Missiles/Rockets/Bombs_Score,0.796
3732,Kazakhstan,Naval Vessels_Score,0.13899999999999998
861,Kazakhstan,Normalized_Exports,0.0001223762126590708
1383,Kazakhstan,Normalized_Gross,0.005070536448159363
1122,Kazakhstan,Normalized_Imports,0.028074347866036527
3471,Kazakhstan,Radar/Detection Systems_Score,1.484
2166,Kazakhstan,Specialized Equipment_Score,0.133
2949,Kazakhstan,Unmanned Vehicles_Score,0.6479999999999999
3993,Kazakhstan,ZZ_loop_score,1.2449999999999999
1919,Kenya,Aircraft_Score,0.40499999999999997
1658,Kenya,Country_Score,0.436
92,Kenya,Exports,12.0
614,Kenya,Gross_Deals,1740.27
3224,Kenya,Ground Vehicles/Artillery_Score,0.42500000000000004
2702,Kenya,Helicopters_Score,0.7100000000000001
353,Kenya,Imports,1728.27
2441,Kenya,Missiles/Rockets/Bombs_Score,0.131
3746,Kenya,Naval Vessels_Score,0.488
875,Kenya,Normalized_Exports,1.5951711404614922e-05
1397,Kenya,Normalized_Gross,0.0021910008279816895
1136,Kenya,Normalized_Imports,0.012329222712587368
3485,Kenya,Radar/Detection Systems_Score,0.034999999999999996
2180,Kenya,Specialized Equipment_Score,0.08499999999999999
2963,Kenya,Unmanned Vehicles_Score,0.003
4007,Kenya,ZZ_loop_score,0.40499999999999997
2030,Khmer Rouge (Cambodia)*,Aircraft_Score,
1769,Khmer Rouge (Cambodia)*,Country_Score,0.005
203,Khmer Rouge (Cambodia)*,Exports,0.0
725,Khmer Rouge (Cambodia)*,Gross_Deals,0.0
3335,Khmer Rouge (Cambodia)*,Ground Vehicles/Artillery_Score,0.027999999999999997
2813,Khmer Rouge (Cambodia)*,Helicopters_Score,
464,Khmer Rouge (Cambodia)*,Imports,25.0
2552,Khmer Rouge (Cambodia)*,Missiles/Rockets/Bombs_Score,0.001
3857,Khmer Rouge (Cambodia)*,Naval Vessels_Score,
986,Khmer Rouge (Cambodia)*,Normalized_Exports,0.0
1508,Khmer Rouge (Cambodia)*,Normalized_Gross,0.0
1247,Khmer Rouge (Cambodia)*,Normalized_Imports,0.0001783463045789629
3596,Khmer Rouge (Cambodia)*,Radar/Detection Systems_Score,
2291,Khmer Rouge (Cambodia)*,Specialized Equipment_Score,
3074,Khmer Rouge (Cambodia)*,Unmanned Vehicles_Score,
4118,Khmer Rouge (Cambodia)*,ZZ_loop_score,
2039,Kiribati,Aircraft_Score,
1778,Kiribati,Country_Score,0.003
212,Kiribati,Exports,0.0
734,Kiribati,Gross_Deals,0.0
3344,Kiribati,Ground Vehicles/Artillery_Score,
2822,Kiribati,Helicopters_Score,
473,Kiribati,Imports,13.0
2561,Kiribati,Missiles/Rockets/Bombs_Score,
3866,Kiribati,Naval Vessels_Score,0.022000000000000002
995,Kiribati,Normalized_Exports,0.0
1517,Kiribati,Normalized_Gross,0.0
1256,Kiribati,Normalized_Imports,9.274007838106071e-05
3605,Kiribati,Radar/Detection Systems_Score,
2300,Kiribati,Specialized Equipment_Score,
3083,Kiribati,Unmanned Vehicles_Score,
4127,Kiribati,ZZ_loop_score,
2024,Kosovo,Aircraft_Score,
1763,Kosovo,Country_Score,0.006999999999999999
197,Kosovo,Exports,0.0
719,Kosovo,Gross_Deals,0.0
3329,Kosovo,Ground Vehicles/Artillery_Score,0.024
2807,Kosovo,Helicopters_Score,
458,Kosovo,Imports,33.87
2546,Kosovo,Missiles/Rockets/Bombs_Score,0.001
3851,Kosovo,Naval Vessels_Score,
980,Kosovo,Normalized_Exports,0.0
1502,Kosovo,Normalized_Gross,0.0
1241,Kosovo,Normalized_Imports,0.00024162357344357892
3590,Kosovo,Radar/Detection Systems_Score,
2285,Kosovo,Specialized Equipment_Score,0.002
3068,Kosovo,Unmanned Vehicles_Score,0.432
4112,Kosovo,ZZ_loop_score,
2072,Kurdistan Regional Government (Iraq)*,Aircraft_Score,
1811,Kurdistan Regional Government (Iraq)*,Country_Score,0.0
245,Kurdistan Regional Government (Iraq)*,Exports,0.0
767,Kurdistan Regional Government (Iraq)*,Gross_Deals,0.0
3377,Kurdistan Regional Government (Iraq)*,Ground Vehicles/Artillery_Score,0.002
2855,Kurdistan Regional Government (Iraq)*,Helicopters_Score,
506,Kurdistan Regional Government (Iraq)*,Imports,1.8
2594,Kurdistan Regional Government (Iraq)*,Missiles/Rockets/Bombs_Score,
3899,Kurdistan Regional Government (Iraq)*,Naval Vessels_Score,
1028,Kurdistan Regional Government (Iraq)*,Normalized_Exports,0.0
1550,Kurdistan Regional Government (Iraq)*,Normalized_Gross,0.0
1289,Kurdistan Regional Government (Iraq)*,Normalized_Imports,1.284093392968533e-05
3638,Kurdistan Regional Government (Iraq)*,Radar/Detection Systems_Score,
2333,Kurdistan Regional Government (Iraq)*,Specialized Equipment_Score,
3116,Kurdistan Regional Government (Iraq)*,Unmanned Vehicles_Score,
4160,Kurdistan Regional Government (Iraq)*,ZZ_loop_score,
1868,Kuwait,Aircraft_Score,3.705
1607,Kuwait,Country_Score,4.166
41,Kuwait,Exports,127.96
563,Kuwait,Gross_Deals,16628.52
3173,Kuwait,Ground Vehicles/Artillery_Score,7.210999999999999
2651,Kuwait,Helicopters_Score,3.114
302,Kuwait,Imports,16500.56
2390,Kuwait,Missiles/Rockets/Bombs_Score,4.636
3695,Kuwait,Naval Vessels_Score,1.48
824,Kuwait,Normalized_Exports,0.00017009841594454377
1346,Kuwait,Normalized_Gross,0.02093531526033896
1085,Kuwait,Normalized_Imports,0.1177125559793381
3434,Kuwait,Radar/Detection Systems_Score,1.931
2129,Kuwait,Specialized Equipment_Score,0.167
2912,Kuwait,Unmanned Vehicles_Score,0.0
3956,Kuwait,ZZ_loop_score,3.705
1976,Kyrgyzstan,Aircraft_Score,0.021
1715,Kyrgyzstan,Country_Score,0.046
149,Kyrgyzstan,Exports,213.70000000000002
671,Kyrgyzstan,Gross_Deals,318.76
3281,Kyrgyzstan,Ground Vehicles/Artillery_Score,0.021
2759,Kyrgyzstan,Helicopters_Score,0.201
410,Kyrgyzstan,Imports,105.06
2498,Kyrgyzstan,Missiles/Rockets/Bombs_Score,0.016
3803,Kyrgyzstan,Naval Vessels_Score,
932,Kyrgyzstan,Normalized_Exports,0.0002840733939305174
1454,Kyrgyzstan,Normalized_Gross,0.000401319004480594
1193,Kyrgyzstan,Normalized_Imports,0.0007494825103626337
3542,Kyrgyzstan,Radar/Detection Systems_Score,0.013999999999999999
2237,Kyrgyzstan,Specialized Equipment_Score,
3020,Kyrgyzstan,Unmanned Vehicles_Score,1.119
4064,Kyrgyzstan,ZZ_loop_score,0.021
1998,LF (Lebanon)*,Aircraft_Score,
1737,LF (Lebanon)*,Country_Score,0.02
171,LF (Lebanon)*,Exports,0.0
693,LF (Lebanon)*,Gross_Deals,0.0
3303,LF (Lebanon)*,Ground Vehicles/Artillery_Score,0.11100000000000002
2781,LF (Lebanon)*,Helicopters_Score,
432,LF (Lebanon)*,Imports,94.75
2520,LF (Lebanon)*,Missiles/Rockets/Bombs_Score,0.001
3825,LF (Lebanon)*,Naval Vessels_Score,
954,LF (Lebanon)*,Normalized_Exports,0.0
1476,LF (Lebanon)*,Normalized_Gross,0.0
1215,LF (Lebanon)*,Normalized_Imports,0.0006759324943542694
3564,LF (Lebanon)*,Radar/Detection Systems_Score,
2259,LF (Lebanon)*,Specialized Equipment_Score,
3042,LF (Lebanon)*,Unmanned Vehicles_Score,
4086,LF (Lebanon)*,ZZ_loop_score,
2073,LRA (Uganda)*,Aircraft_Score,
1812,LRA (Uganda)*,Country_Score,0.0
246,LRA (Uganda)*,Exports,0.0
768,LRA (Uganda)*,Gross_Deals,0.0
3378,LRA (Uganda)*,Ground Vehicles/Artillery_Score,
2856,LRA (Uganda)*,Helicopters_Score,
507,LRA (Uganda)*,Imports,0.2
2595,LRA (Uganda)*,Missiles/Rockets/Bombs_Score,0.0
3900,LRA (Uganda)*,Naval Vessels_Score,
1029,LRA (Uganda)*,Normalized_Exports,0.0
1551,LRA (Uganda)*,Normalized_Gross,0.0
1290,LRA (Uganda)*,Normalized_Imports,1.4267704366317031e-06
3639,LRA (Uganda)*,Radar/Detection Systems_Score,
2334,LRA (Uganda)*,Specialized Equipment_Score,
3117,LRA (Uganda)*,Unmanned Vehicles_Score,
4161,LRA (Uganda)*,ZZ_loop_score,
2045,LTTE (Sri Lanka)*,Aircraft_Score,0.0
1784,LTTE (Sri Lanka)*,Country_Score,0.001
218,LTTE (Sri Lanka)*,Exports,0.0
740,LTTE (Sri Lanka)*,Gross_Deals,0.0
3350,LTTE (Sri Lanka)*,Ground Vehicles/Artillery_Score,0.005
2828,LTTE (Sri Lanka)*,Helicopters_Score,0.0
479,LTTE (Sri Lanka)*,Imports,4.87
2567,LTTE (Sri Lanka)*,Missiles/Rockets/Bombs_Score,0.001
3872,LTTE (Sri Lanka)*,Naval Vessels_Score,
1001,LTTE (Sri Lanka)*,Normalized_Exports,0.0
1523,LTTE (Sri Lanka)*,Normalized_Gross,0.0
1262,LTTE (Sri Lanka)*,Normalized_Imports,3.4741860131981974e-05
3611,LTTE (Sri Lanka)*,Radar/Detection Systems_Score,
2306,LTTE (Sri Lanka)*,Specialized Equipment_Score,
3089,LTTE (Sri Lanka)*,Unmanned Vehicles_Score,
4133,LTTE (Sri Lanka)*,ZZ_loop_score,0.0
1937,Laos,Aircraft_Score,0.267
1676,Laos,Country_Score,0.23800000000000002
110,Laos,Exports,0.0
632,Laos,Gross_Deals,0.0
3242,Laos,Ground Vehicles/Artillery_Score,0.266
2720,Laos,Helicopters_Score,0.636
371,Laos,Imports,1110.07
2459,Laos,Missiles/Rockets/Bombs_Score,0.13799999999999998
3764,Laos,Naval Vessels_Score,
893,Laos,Normalized_Exports,0.0
1415,Laos,Normalized_Gross,0.0
1154,Laos,Normalized_Imports,0.007919075292958773
3503,Laos,Radar/Detection Systems_Score,0.012
2198,Laos,Specialized Equipment_Score,0.021
2981,Laos,Unmanned Vehicles_Score,0.413
4025,Laos,ZZ_loop_score,0.267
1948,Latvia,Aircraft_Score,0.003
1687,Latvia,Country_Score,0.155
121,Latvia,Exports,26.05
643,Latvia,Gross_Deals,630.6099999999999
3253,Latvia,Ground Vehicles/Artillery_Score,0.247
2731,Latvia,Helicopters_Score,0.17500000000000002
382,Latvia,Imports,604.56
2470,Latvia,Missiles/Rockets/Bombs_Score,0.12
3775,Latvia,Naval Vessels_Score,0.332
904,Latvia,Normalized_Exports,3.462850684085156e-05
1426,Latvia,Normalized_Gross,0.0007939383153956185
1165,Latvia,Normalized_Imports,0.004312841675850312
3514,Latvia,Radar/Detection Systems_Score,0.41000000000000003
2209,Latvia,Specialized Equipment_Score,0.034999999999999996
2992,Latvia,Unmanned Vehicles_Score,0.031
4036,Latvia,ZZ_loop_score,0.003
1921,Lebanon,Aircraft_Score,0.136
1660,Lebanon,Country_Score,0.40800000000000003
94,Lebanon,Exports,50.46
616,Lebanon,Gross_Deals,1653.21
3226,Lebanon,Ground Vehicles/Artillery_Score,1.101
2704,Lebanon,Helicopters_Score,0.754
355,Lebanon,Imports,1602.75
2443,Lebanon,Missiles/Rockets/Bombs_Score,0.219
3748,Lebanon,Naval Vessels_Score,0.087
877,Lebanon,Normalized_Exports,6.707694645640574e-05
1399,Lebanon,Normalized_Gross,0.002081392243058611
1138,Lebanon,Normalized_Imports,0.011433781586557312
3487,Lebanon,Radar/Detection Systems_Score,
2182,Lebanon,Specialized Equipment_Score,0.018000000000000002
2965,Lebanon,Unmanned Vehicles_Score,0.03
4009,Lebanon,ZZ_loop_score,0.136
2026,Lebanon Palestinian rebels*,Aircraft_Score,
1765,Lebanon Palestinian rebels*,Country_Score,0.006
199,Lebanon Palestinian rebels*,Exports,0.0
721,Lebanon Palestinian rebels*,Gross_Deals,0.0
3331,Lebanon Palestinian rebels*,Ground Vehicles/Artillery_Score,0.033
2809,Lebanon Palestinian rebels*,Helicopters_Score,
460,Lebanon Palestinian rebels*,Imports,27.5
2548,Lebanon Palestinian rebels*,Missiles/Rockets/Bombs_Score,
3853,Lebanon Palestinian rebels*,Naval Vessels_Score,
982,Lebanon Palestinian rebels*,Normalized_Exports,0.0
1504,Lebanon Palestinian rebels*,Normalized_Gross,0.0
1243,Lebanon Palestinian rebels*,Normalized_Imports,0.00019618093503685917
3592,Lebanon Palestinian rebels*,Radar/Detection Systems_Score,
2287,Lebanon Palestinian rebels*,Specialized Equipment_Score,
3070,Lebanon Palestinian rebels*,Unmanned Vehicles_Score,
4114,Lebanon Palestinian rebels*,ZZ_loop_score,
2012,Lesotho,Aircraft_Score,0.011000000000000001
1751,Lesotho,Country_Score,0.01
185,Lesotho,Exports,0.0
707,Lesotho,Gross_Deals,0.0
3317,Lesotho,Ground Vehicles/Artillery_Score,0.002
2795,Lesotho,Helicopters_Score,0.064
446,Lesotho,Imports,47.7
2534,Lesotho,Missiles/Rockets/Bombs_Score,
3839,Lesotho,Naval Vessels_Score,
968,Lesotho,Normalized_Exports,0.0
1490,Lesotho,Normalized_Gross,0.0
1229,Lesotho,Normalized_Imports,0.00034028474913666123
3578,Lesotho,Radar/Detection Systems_Score,
2273,Lesotho,Specialized Equipment_Score,
3056,Lesotho,Unmanned Vehicles_Score,
4100,Lesotho,ZZ_loop_score,0.011000000000000001
2009,Liberia,Aircraft_Score,0.005
1748,Liberia,Country_Score,0.013
182,Liberia,Exports,0.0
704,Liberia,Gross_Deals,0.0
3314,Liberia,Ground Vehicles/Artillery_Score,0.015
2792,Liberia,Helicopters_Score,0.025
443,Liberia,Imports,62.98
2531,Liberia,Missiles/Rockets/Bombs_Score,
3836,Liberia,Naval Vessels_Score,0.052
965,Liberia,Normalized_Exports,0.0
1487,Liberia,Normalized_Gross,0.0
1226,Liberia,Normalized_Imports,0.0004492900104953233
3575,Liberia,Radar/Detection Systems_Score,
2270,Liberia,Specialized Equipment_Score,
3053,Liberia,Unmanned Vehicles_Score,
4097,Liberia,ZZ_loop_score,0.005
1855,Libya,Aircraft_Score,6.757000000000001
1594,Libya,Country_Score,7.95
28,Libya,Exports,1425.5
550,Libya,Gross_Deals,32485.24
3160,Libya,Ground Vehicles/Artillery_Score,14.11
2638,Libya,Helicopters_Score,3.386
289,Libya,Imports,31059.74
2377,Libya,Missiles/Rockets/Bombs_Score,8.914
3682,Libya,Naval Vessels_Score,6.296
811,Libya,Normalized_Exports,0.0018949303839398807
1333,Libya,Normalized_Gross,0.04089893392242807
1072,Libya,Normalized_Imports,0.2215755940073359
3421,Libya,Radar/Detection Systems_Score,1.796
2116,Libya,Specialized Equipment_Score,3.037
2899,Libya,Unmanned Vehicles_Score,1.482
3943,Libya,ZZ_loop_score,6.757000000000001
2022,Libya GNC,Aircraft_Score,
1761,Libya GNC,Country_Score,0.008
195,Libya GNC,Exports,0.0
717,Libya GNC,Gross_Deals,0.0
3327,Libya GNC,Ground Vehicles/Artillery_Score,0.006999999999999999
2805,Libya GNC,Helicopters_Score,
456,Libya GNC,Imports,35.74
2544,Libya GNC,Missiles/Rockets/Bombs_Score,
3849,Libya GNC,Naval Vessels_Score,
978,Libya GNC,Normalized_Exports,0.0
1500,Libya GNC,Normalized_Gross,0.0
1239,Libya GNC,Normalized_Imports,0.00025496387702608536
3588,Libya GNC,Radar/Detection Systems_Score,
2283,Libya GNC,Specialized Equipment_Score,0.004
3066,Libya GNC,Unmanned Vehicles_Score,1.0370000000000001
4110,Libya GNC,ZZ_loop_score,
1962,Libya HoR*,Aircraft_Score,0.106
1701,Libya HoR*,Country_Score,0.079
135,Libya HoR*,Exports,0.8800000000000001
657,Libya HoR*,Gross_Deals,313.0
3267,Libya HoR*,Ground Vehicles/Artillery_Score,0.068
2745,Libya HoR*,Helicopters_Score,0.055999999999999994
396,Libya HoR*,Imports,312.12
2484,Libya HoR*,Missiles/Rockets/Bombs_Score,0.033
3789,Libya HoR*,Naval Vessels_Score,0.017
918,Libya HoR*,Normalized_Exports,1.169792169671761e-06
1440,Libya HoR*,Normalized_Gross,0.00039406716150842616
1179,Libya HoR*,Normalized_Imports,0.002226617943407436
3528,Libya HoR*,Radar/Detection Systems_Score,
2223,Libya HoR*,Specialized Equipment_Score,0.009000000000000001
3006,Libya HoR*,Unmanned Vehicles_Score,
4050,Libya HoR*,ZZ_loop_score,0.106
1917,Lithuania,Aircraft_Score,0.041
1656,Lithuania,Country_Score,0.45799999999999996
90,Lithuania,Exports,98.14
612,Lithuania,Gross_Deals,1882.98
3222,Lithuania,Ground Vehicles/Artillery_Score,1.323
2700,Lithuania,Helicopters_Score,0.153
351,Lithuania,Imports,1784.84
2439,Lithuania,Missiles/Rockets/Bombs_Score,0.7060000000000001
3744,Lithuania,Naval Vessels_Score,0.415
873,Lithuania,Normalized_Exports,0.0001304584131040757
1395,Lithuania,Normalized_Gross,0.0023706727916202436
1134,Lithuania,Normalized_Imports,0.012732784730588646
3483,Lithuania,Radar/Detection Systems_Score,0.443
2178,Lithuania,Specialized Equipment_Score,0.032
2961,Lithuania,Unmanned Vehicles_Score,0.031
4005,Lithuania,ZZ_loop_score,0.041
1987,Luxembourg,Aircraft_Score,0.042
1726,Luxembourg,Country_Score,0.034
160,Luxembourg,Exports,0.64
682,Luxembourg,Gross_Deals,135.32999999999998
3292,Luxembourg,Ground Vehicles/Artillery_Score,0.043
2770,Luxembourg,Helicopters_Score,0.017
421,Luxembourg,Imports,134.69
2509,Luxembourg,Missiles/Rockets/Bombs_Score,0.011000000000000001
3814,Luxembourg,Naval Vessels_Score,
943,Luxembourg,Normalized_Exports,8.507579415794624e-07
1465,Luxembourg,Normalized_Gross,0.00017038053983046424
1204,Luxembourg,Normalized_Imports,0.0009608585505496205
3553,Luxembourg,Radar/Detection Systems_Score,
2248,Luxembourg,Specialized Equipment_Score,0.043
3031,Luxembourg,Unmanned Vehicles_Score,0.01
4075,Luxembourg,ZZ_loop_score,0.042
2074,MNLF (Philippines)*,Aircraft_Score,
1813,MNLF (Philippines)*,Country_Score,0.0
247,MNLF (Philippines)*,Exports,0.0
769,MNLF (Philippines)*,Gross_Deals,0.0
3379,MNLF (Philippines)*,Ground Vehicles/Artillery_Score,
2857,MNLF (Philippines)*,Helicopters_Score,
508,MNLF (Philippines)*,Imports,0.16
2596,MNLF (Philippines)*,Missiles/Rockets/Bombs_Score,0.0
3901,MNLF (Philippines)*,Naval Vessels_Score,
1030,MNLF (Philippines)*,Normalized_Exports,0.0
1552,MNLF (Philippines)*,Normalized_Gross,0.0
1291,MNLF (Philippines)*,Normalized_Imports,1.1414163493053625e-06
3640,MNLF (Philippines)*,Radar/Detection Systems_Score,
2335,MNLF (Philippines)*,Specialized Equipment_Score,
3118,MNLF (Philippines)*,Unmanned Vehicles_Score,
4162,MNLF (Philippines)*,ZZ_loop_score,
2064,MPLA (Portugal)*,Aircraft_Score,
1803,MPLA (Portugal)*,Country_Score,0.0
237,MPLA (Portugal)*,Exports,0.0
759,MPLA (Portugal)*,Gross_Deals,0.0
3369,MPLA (Portugal)*,Ground Vehicles/Artillery_Score,
2847,MPLA (Portugal)*,Helicopters_Score,
498,MPLA (Portugal)*,Imports,1.0
2586,MPLA (Portugal)*,Missiles/Rockets/Bombs_Score,0.001
3891,MPLA (Portugal)*,Naval Vessels_Score,
1020,MPLA (Portugal)*,Normalized_Exports,0.0
1542,MPLA (Portugal)*,Normalized_Gross,0.0
1281,MPLA (Portugal)*,Normalized_Imports,7.133852183158516e-06
